Local time,Open,High,Low,Close,Volume
2022-05-12,1852.938,1853.998,1810.734,1824.778,61316470.6826
2022-05-13,1824.778,1828.678,1798.968,1810.678,38770850.5692
2022-05-16,1810.608,1829.268,1786.638,1822.558,47471240.3415
2022-05-17,1822.538,1835.998,1807.578,1808.358,53266102.0459
2022-05-18,1808.358,1824.614,1807.228,1815.938,48352069.6164
2022-05-19,1815.948,1849.053,1810.798,1841.438,49582982.2125
2022-05-20,1841.428,1849.304,1832.178,1845.738,34289557.9933
2022-05-23,1854.238,1865.334,1846.948,1855.608,36117930.0248
2022-05-24,1855.633,1869.573,1850.294,1862.448,34833341.8666
2022-05-25,1862.548,1863.263,1842.138,1850.688,31161368.7871
2022-05-26,1850.688,1856.313,1840.798,1854.428,35919869.7209
2022-05-27,1854.418,1861.838,1850.453,1852.838,24010200.1877
2022-05-31,1852.098,1857.018,1833.148,1836.593,35530814.9608
2022-06-01,1836.578,1849.894,1828.358,1844.693,33049511.2835
2022-06-02,1844.703,1873.963,1843.978,1868.848,28318220.0341
2022-06-03,1868.828,1869.073,1847.273,1850.338,26401770.0552
2022-06-06,1855.978,1857.748,1836.923,1840.058,31956262.0819
2022-06-07,1840.028,1855.458,1838.398,1846.654,31034159.8092
2022-06-08,1846.654,1859.573,1844.478,1854.953,28884340.1074
2022-06-09,1854.953,1855.138,1839.91,1844.698,32664759.6657
2022-06-10,1844.728,1875.868,1824.948,1871.038,38228029.9366
2022-06-13,1863.404,1867.068,1809.153,1825.318,56312579.334
2022-06-14,1825.338,1831.538,1804.963,1815.518,52496359.6166
2022-06-15,1815.508,1841.838,1812.968,1832.598,54860440.4629
2022-06-16,1832.598,1857.418,1814.718,1842.063,53028473.675
2022-06-17,1842.063,1852.953,1833.714,1838.778,39533429.5032
2022-06-21,1840.077,1843.518,1825.468,1827.483,39943704.0983
2022-06-22,1827.473,1847.778,1823.288,1832.648,40328130.275
2022-06-23,1832.688,1846.238,1821.514,1825.088,48225549.8468
2022-06-24,1825.032,1831.686,1816.898,1825.858,35814059.9727
2022-06-27,1834.688,1840.948,1820.678,1825.883,40564170.2711
2022-06-28,1825.913,1829.412,1818.148,1820.623,34151519.9838
2022-06-29,1820.623,1832.958,1811.978,1817.238,39639159.8286
2022-06-30,1817.238,1825.008,1801.208,1801.324,45271699.726500005
2022-07-01,1801.324,1811.698,1784.397,1810.598,40923520.416
2022-07-05,1810.768,1811.938,1763.748,1769.164,49086520.0162
2022-07-06,1769.124,1771.684,1732.128,1745.698,55071254.9986
2022-07-07,1745.698,1749.014,1737.858,1742.284,41890700.2212
2022-07-08,1742.288,1752.387,1732.919,1741.838,35807980.2989
2022-07-11,1742.448,1744.098,1723.048,1733.294,43369210.3028
2022-07-12,1733.334,1739.308,1722.668,1727.078,45204250.0377
2022-07-13,1727.078,1745.284,1706.948,1731.854,57388590.276
2022-07-14,1731.854,1732.118,1697.438,1708.404,59366920.6203
2022-07-15,1708.408,1713.964,1698.948,1707.798,37442309.9161
2022-07-18,1715.874,1723.798,1705.224,1709.324,42090654.999
2022-07-19,1709.294,1718.321,1707.318,1711.988,35461774.9455
2022-07-20,1711.988,1714.411,1689.808,1691.478,36085635.811
2022-07-21,1691.484,1720.238,1680.748,1713.578,45470625.49
2022-07-22,1713.578,1739.253,1712.958,1726.618,34860645.1154
2022-07-25,1727.364,1736.174,1714.653,1723.898,39014589.6971
2022-07-26,1723.908,1727.854,1713.534,1716.628,35542570.293
2022-07-27,1716.608,1741.524,1711.315,1736.778,40447519.8984
2022-07-28,1736.778,1763.818,1735.268,1762.794,41997530.1324
2022-07-29,1762.794,1767.784,1751.928,1765.698,33645109.7128
2022-08-01,1761.938,1780.388,1758.208,1774.519,41524723.3213
2022-08-02,1774.514,1787.928,1754.828,1768.817,44675282.3592
2022-08-03,1768.814,1772.662,1754.198,1770.614,34551806.1815
2022-08-04,1770.614,1794.898,1768.938,1792.018,36327920.1685
2022-08-05,1792.008,1792.798,1764.907,1774.718,35164960.1758
2022-08-08,1773.268,1790.564,1771.148,1785.598,33843070.1644
