Date,Gold,Gold Price,SMA_30,SMA_50,EMA_20,MACD,MACD_signal,RSI,BB_middle,BB_upper,BB_lower
2022-05-27,70,1852.838,1874.0620000000001,1901.49304,1857.6787669019525,-14.832347792511882,-20.088725269288272,46.90915022019243,1849.3533,1898.1733683589202,1800.5332316410797
2022-05-31,73,1836.593,1869.3296999999998,1899.4937400000001,1855.670598625576,-14.784679232713643,-19.027916061973347,50.073996691912626,1848.0583000000001,1896.7847731768459,1799.3318268231544
2022-06-01,70,1844.693,1866.0218666666665,1897.9532399999998,1854.6251130421879,-13.932691851302252,-18.00887121983913,47.49290444654685,1847.0640500000002,1895.1788966833174,1798.949203316683
2022-06-02,76,1868.848,1863.2745333333335,1896.55554,1855.9796737048366,-11.179508668130211,-16.642998709497345,63.783935943950944,1845.4513,1887.750350252386,1803.152249747614
2022-06-03,85,1850.338,1859.9412,1894.34748,1855.4423714472332,-10.371635705039807,-15.388726108605837,62.07158945638274,1844.1285000000003,1883.8784151803293,1804.3785848196712
2022-06-06,77,1840.058,1856.9195333333332,1891.9948800000002,1853.9771932141634,-10.440548503700484,-14.399090587624768,55.378988135489024,1841.9740000000002,1877.2368476922904,1806.7111523077099
2022-06-07,81,1846.654,1855.0689,1890.4267000000002,1853.279746241386,-9.84938276471712,-13.48914902304324,62.34829040537579,1841.0963,1874.8714684812687,1807.3211315187311
2022-06-08,82,1854.953,1853.6002333333333,1889.0555,1853.4391037422063,-8.611946555944314,-12.513708529623456,62.52206566742623,1842.02705,1876.272788368617,1807.7813116313828
2022-06-09,80,1844.698,1852.4625666666666,1887.4498999999998,1852.6066176715199,-8.362366089744,-11.683440041647565,51.15981215312366,1841.61655,1875.5081078028882,1807.7249921971118
2022-06-10,84,1871.038,1851.3562333333332,1886.1096,1854.3619874170895,-5.9703316379946045,-10.540818360916973,57.78078484438431,1843.92955,1879.265872755565,1808.5932272444352
2022-06-13,87,1825.318,1849.0085666666666,1884.1204,1851.5958933773668,-7.675372091604004,-9.96772910705438,42.36758554654034,1844.66155,1877.624439305386,1811.698660694614
2022-06-14,89,1815.518,1847.4427333333333,1881.8609999999999,1848.1599035319032,-9.705527750795454,-9.915288835802595,38.348478077362294,1844.30955,1878.3974359265,1810.2216640734998
2022-06-15,87,1832.598,1846.3767333333333,1880.0376,1846.6778174812457,-9.822994119098666,-9.89682989246181,45.62430458129743,1845.5215500000002,1875.7302675251951,1815.3128324748052
2022-06-16,83,1842.063,1844.4087333333334,1878.43532,1846.2383110544604,-9.048040486070022,-9.727072011183452,47.08969802527831,1846.8277999999998,1873.7285563000933,1819.9270436999063
2022-06-17,84,1838.778,1843.1415333333332,1876.5954400000003,1845.5278052397498,-8.599822790836015,-9.501622167113965,46.716947648624675,1846.6948,1873.7337050354672,1819.6558949645328
2022-06-21,83,1827.483,1841.2860333333333,1874.20234,1843.8092523597736,-9.051677043392374,-9.411633142369647,47.82244956496794,1845.7820500000003,1874.1564338252817,1817.4076661747188
2022-06-22,83,1832.648,1840.2340333333334,1871.67714,1842.746275944557,-8.890518101168709,-9.30741013412946,47.07992921040508,1844.63405,1873.1918317543232,1816.0762682456766
2022-06-23,81,1825.088,1839.8590333333334,1868.7841400000002,1841.0645353784087,-9.26601445012534,-9.299130997328637,38.462958080674916,1842.7660499999997,1871.3051111174298,1814.2269888825697
2022-06-24,79,1825.858,1838.9573666666668,1865.8304199999998,1839.6162939137982,-9.393186638622865,-9.317942125587484,42.879995346402175,1841.52455,1870.7642813075568,1812.2848186924434
2022-06-27,82,1825.883,1838.9942,1862.88372,1838.3083611601032,-9.383783804669292,-9.331110461403846,45.61566298598869,1840.0973000000001,1869.4714281660763,1810.723171833924
2022-06-28,81,1820.623,1839.3257,1859.83182,1836.6240410496173,-9.689080344396189,-9.402704438002315,41.88149876184358,1838.48655,1868.4462414781253,1808.5268585218748
2022-06-29,83,1817.238,1839.1483666666668,1856.60534,1834.7777514258441,-10.087884410057995,-9.539740432413453,37.86557704063579,1837.5187999999998,1868.9502771265873,1806.0873228734124
2022-06-30,80,1801.324,1838.9139,1853.75326,1831.591679861478,-11.554868969649988,-9.94276613986076,36.535166145134845,1835.35035,1870.4659642404704,1800.2347357595295
2022-07-01,82,1810.598,1838.7359000000001,1850.9398599999997,1829.5922817794326,-11.832730160559095,-10.320758944000428,29.01359741107514,1832.4378499999998,1865.4551927365117,1799.420507263488
2022-07-05,83,1769.164,1836.3267666666666,1847.31638,1823.8372073242485,-15.220858100324904,-11.300778775265323,29.90365895556573,1828.37915,1870.7606061895735,1785.9976938104264
2022-07-06,85,1745.698,1832.9921,1843.6161800000002,1816.3953780552724,-19.573848844012446,-12.955392789014748,27.23923900429007,1823.66115,1879.454903158267,1767.867396841733
2022-07-07,85,1742.284,1829.2146333333333,1840.4184,1809.337151573818,-23.03358975323772,-14.971032181859345,17.678510077874535,1818.4426499999997,1883.873036117504,1753.0122638824955
2022-07-08,83,1741.838,1825.1942999999999,1837.2749000000001,1802.90866094774,-25.517300268975532,-17.080285799282585,11.656324363202259,1812.7869000000003,1884.209894769571,1741.3639052304295
2022-07-11,85,1733.294,1821.2811666666666,1834.36422,1796.2786932384313,-27.854004516132136,-19.235029542652494,11.205425444274411,1807.2167000000002,1885.2331222256173,1729.200277774383
2022-07-12,87,1727.078,1817.0361666666665,1830.8212199999998,1789.6881510252474,-29.863194401897317,-21.36066251450146,11.640292497306504,1800.0186999999999,1879.786783545142,1720.2506164548577
2022-07-13,86,1731.854,1813.0033666666668,1827.54334,1784.1801366418906,-30.716033265081933,-23.231736664617557,11.376873792955493,1795.3455000000001,1879.6926457789434,1710.9983542210568
2022-07-14,88,1708.404,1808.7304000000001,1824.46156,1776.9633617236152,-32.904826867120164,-25.16635470511808,10.141828466804228,1789.9898,1882.181612595957,1697.7979874040432
2022-07-15,87,1707.798,1804.1672333333333,1821.3259600000001,1770.3761844166042,-34.29305174772435,-26.991694113639337,9.626564530469906,1783.7498,1880.5763951408508,1686.9232048591493
2022-07-18,86,1709.324,1798.8497666666665,1817.49038,1764.561690662642,-34.86815612144301,-28.56698651520007,10.544915409143542,1777.1128500000002,1875.2973042915971,1678.9283957084033
2022-07-19,85,1711.988,1794.2381,1814.19426,1759.554672504295,-34.70886574619203,-29.795362361398464,12.569341556696415,1770.77335,1868.5655665824952,1672.9811334175047
2022-07-20,83,1691.478,1789.2854333333335,1810.36086,1753.0711798848383,-35.82464832118103,-31.00121955335498,11.242603550295854,1763.9731,1864.0495537654867,1663.8966462345131
2022-07-21,87,1713.578,1784.8495666666668,1807.34826,1749.3099246577108,-34.52761588482008,-31.706498819648,23.951171434339074,1758.0196,1855.0135768187583,1661.0256231812418
2022-07-22,87,1726.618,1780.5717333333334,1805.15386,1747.148788976024,-32.07771735622032,-31.780742526962467,25.61443040327076,1753.0961,1845.6508041311356,1660.5413958688644
2022-07-25,89,1723.898,1776.5450666666668,1802.5736599999998,1744.9344281211645,-30.00970321151999,-31.426534663873973,33.04364764230807,1747.9981,1834.726612693723,1661.2695873062771
2022-07-26,86,1716.628,1771.3980666666669,1800.4106600000002,1742.2385778239106,-28.627416309415366,-30.866710992982252,37.60679388141397,1742.53535,1822.0733695306294,1662.9973304693708
2022-07-27,84,1736.778,1768.4467333333334,1798.93266,1741.718522793062,-25.610782225892763,-29.815525239564355,47.94579832559803,1738.3431,1808.8806979054848,1667.8055020945153
2022-07-28,86,1762.794,1766.6892666666668,1797.73738,1743.7257110984847,-20.880111280387837,-28.028442447729052,56.565656565656596,1735.6209000000003,1796.9382096876284,1674.3035903123723
2022-07-29,84,1765.698,1764.459266666667,1796.88418,1745.8183100414863,-16.704137049232713,-25.763581368029786,60.52433289162572,1733.8396,1788.8675990374477,1678.8116009625523
2022-08-01,84,1774.519,1762.2078,1796.0557999999999,1748.5517090851542,-12.538332314860554,-23.11853155739594,65.1517377501549,1732.0356500000003,1778.1048430916746,1685.9664569083259
2022-08-02,85,1768.817,1759.8757666666668,1794.6033800000002,1750.48173679133,-9.58649860770447,-20.412124967457647,61.73585049435162,1732.0183000000002,1778.0288421242853,1686.007757875715
2022-08-03,83,1770.614,1757.9801333333335,1793.1009,1752.3990951921558,-7.02121010656856,-17.73394199527983,72.90062285571247,1733.2640999999999,1782.0969210375604,1684.4312789624394
2022-08-04,84,1792.018,1756.6258,1791.8291,1756.1723242214744,-3.223913302469782,-14.831936256717823,76.88604556134437,1735.7508000000003,1791.142324301696,1680.3592756983046
2022-08-05,83,1774.718,1754.9468,1790.0745000000002,1757.9385790575245,-1.5921404411108142,-12.183977093596422,68.96599728535135,1737.3948,1795.4354092557714,1679.3541907442286
2022-08-08,89,1785.598,1753.6048000000003,1788.7727,1760.5728096234745,0.5723783584280682,-9.632706003191524,70.37771158381963,1740.0099999999998,1801.8609754712,1678.1590245287996
2022-08-09,85,1791.154,1752.4471666666666,1787.5072200000002,1763.4853039450484,2.704917265663198,-7.16518134942058,80.08451044307618,1743.2138000000002,1808.7713528029988,1677.6562471970017
2022-08-10,81,1785.684,1751.2825333333335,1786.1641399999999,1765.5994654740914,3.908531312463765,-4.950438817043711,74.19177346842918,1745.9053,1813.8748053174352,1677.9357946825646
2022-08-11,84,1791.014,1750.4084,1785.25256,1768.0198973337017,5.23217728858981,-2.913915595917007,72.78375318426266,1750.0358,1818.4486820759582,1681.622917924042
2022-08-12,87,1801.778,1750.4235333333334,1784.39426,1771.234954730492,7.0682625714398455,-0.9174799624456366,76.0705390857235,1754.7347999999997,1823.839058461529,1685.6305415384704
2022-08-15,87,1781.194,1749.4433999999999,1782.64118,1772.18343523235,6.7842124361066,0.6228585172648108,69.8447239331686,1758.3283,1824.918684506141,1691.7379154938587
2022-08-16,80,1775.718,1749.6618666666666,1781.14878,1772.5200604483166,6.04752116271311,1.7077910463544708,63.15504986351723,1761.5148000000002,1824.7848633179285,1698.2447366820718
2022-08-17,84,1762.214,1750.2124,1779.5919000000001,1771.5385308818102,4.3241816047814154,2.23106915803986,49.78596522303894,1765.0516,1819.0689184213506,1711.0342815786494
2022-08-18,82,1754.088,1750.6058666666665,1777.74058,1769.876575559733,2.2764804513615218,2.2401514167041925,45.874610912915514,1767.0770999999997,1815.7402856914862,1718.4139143085133
2022-08-19,83,1746.498,1750.7612000000001,1775.57148,1767.6500445540441,0.040743303225099226,1.8002697940083738,39.95540675207732,1768.0711,1813.989337775212,1722.1528622247877
2022-08-22,87,1738.324,1750.9288666666666,1773.444,1764.8570879298495,-2.3634239017617347,0.9675310548543522,39.25962452890002,1768.7923999999998,1812.1720541754414,1725.4127458245582
2022-08-23,82,1745.308,1751.5365333333332,1770.9294,1762.9952700317685,-3.662968875449451,0.0414310687935916,41.400823694118586,1770.2264,1807.8611786490083,1732.5916213509918
2022-08-24,77,1756.294,1752.3512,1769.5489200000002,1762.3570538382667,-3.7630115884476254,-0.7194574626546518,36.9357245253211,1771.2022000000002,1806.0977170494625,1736.3066829505378
2022-08-25,80,1757.308,1753.9813333333332,1768.38472,1761.8761915679556,-3.717620419560717,-1.319090054035865,42.77221474949762,1770.9279,1806.1860679370272,1735.6697320629726
2022-08-26,85,1737.338,1754.9660000000001,1766.4795199999999,1759.539220942436,-5.232739926335171,-2.1018200284957262,31.37082329689335,1769.5098999999998,1807.8041141508809,1731.2156858491187
2022-08-29,83,1734.864,1755.8173333333334,1764.33554,1757.1891999002992,-6.55752313048788,-2.992960648894157,27.741486484349053,1767.52715,1808.7256268000476,1726.3286731999522
2022-08-30,85,1723.918,1756.215,1762.03834,1754.0205141955087,-8.393914266157708,-4.073151372346867,26.58995467018387,1765.2822,1810.8465953131679,1719.7178046868323
2022-08-31,82,1704.514,1756.6495333333335,1759.57896,1749.3056080816507,-11.284922543207813,-5.515505606519056,20.3759007096085,1761.9772,1814.906999807132,1709.047400192868
2022-09-01,83,1699.424,1756.1777333333334,1756.9144800000001,1744.5549787405412,-13.827394298238914,-7.177883344863028,13.52888356779404,1757.3474999999999,1815.1842909406964,1699.5107090593033
2022-09-02,83,1711.278,1755.6663999999998,1754.63828,1741.3857426700135,-14.716163971858805,-8.685539470262185,23.43455529211502,1754.1754999999998,1814.8881644466587,1693.462835553341
2022-09-06,81,1693.284,1754.6459333333332,1751.9868000000001,1736.8046243204885,-16.680206719317766,-10.284472920073302,21.3989313718687,1749.5598000000002,1814.127901544779,1684.9916984552215
2022-09-07,81,1714.358,1754.5702666666666,1749.7563,1734.6668505756802,-16.34778201468498,-11.497134738995639,34.22468354430376,1745.72,1808.9940850253215,1682.4459149746785
2022-09-08,73,1719.188,1753.9839333333334,1747.7275999999997,1733.1926743303773,-15.515736653338308,-12.300855121864174,38.23997196463233,1742.3951999999997,1803.7876160363564,1681.002783963643
2022-09-09,72,1715.938,1752.4220666666668,1745.7016,1731.5493720131985,-14.946291009509878,-12.829942299393316,39.39213018244426,1738.6414,1796.6019346254272,1680.6808653745727
2022-09-12,83,1721.208,1750.9390666666668,1744.0992800000001,1730.564479440513,-13.909417174493228,-13.0458372744133,43.936516933541164,1734.6129,1784.7713414007214,1684.4544585992787
2022-09-13,78,1700.294,1748.4649,1741.8932,1727.6815766366547,-14.60689303395884,-13.358048426322409,35.4859095892178,1730.5679,1777.876798523841,1683.259001476159
2022-09-14,84,1692.604,1745.9244666666668,1740.362,1724.3408550522113,-15.600335453381149,-13.806505831734157,29.018145400397913,1726.4122,1771.5749600462123,1681.2494399537877
2022-09-15,86,1664.288,1742.3802666666668,1738.7338,1718.6215355234292,-18.459718141494022,-14.73714829368613,24.027787084813156,1721.5158999999999,1771.329506299803,1671.7022937001968
2022-09-16,85,1673.898,1738.4429333333333,1737.36608,1714.3621511878646,-19.722998388403084,-15.734318312629522,31.199174944877754,1717.5063999999998,1769.1562920706285,1665.856507929371
2022-09-19,84,1676.865,1735.1811666666667,1736.0666199999998,1710.7909939318774,-20.251300594517943,-16.637714769007207,32.8617272130915,1714.02475,1766.8210850118792,1661.228414988121
2022-09-20,83,1663.635,1731.115733333333,1734.67344,1706.2999468907462,-21.489813142391313,-17.60813444368403,32.42406395596325,1710.2903,1766.3168965491977,1654.263703450802
2022-09-21,80,1660.395,1726.7571,1733.33978,1701.9280471868656,-22.473721114173713,-18.58125177778197,35.798208962911005,1706.0446499999998,1763.742489956944,1648.3468100430557
2022-09-22,81,1669.025,1722.8684666666668,1732.0832,1698.7944236452593,-22.300045352872985,-19.32501049280017,40.43268353171485,1701.6812000000002,1756.5064859204135,1646.855914079587
2022-09-23,84,1643.598,1717.9546,1730.78708,1693.5376213933298,-23.938207701108922,-20.247649934461922,30.376010484684713,1695.9957,1750.1114160287816,1641.8799839712183
2022-09-26,82,1631.058,1712.2639333333332,1729.25228,1687.5871812606317,-25.949210022933585,-21.387961952156257,31.368122260282178,1690.6816999999999,1748.4532521291667,1632.910147870833
2022-09-27,78,1624.503,1707.0409000000002,1727.5558600000002,1681.5791639977144,-27.751970132364022,-22.66076358819781,20.53335432120636,1685.16365,1746.1588013216412,1624.1684986783587
2022-09-28,75,1654.285,1702.9931333333334,1726.4018000000003,1678.979719807456,-26.472355173856613,-23.42308190532957,31.70932414990338,1681.682,1741.2967172751162,1622.0672827248839
2022-09-29,79,1662.098,1699.6559333333332,1725.8142,1677.3719369686505,-24.54486932119289,-23.647439388502235,35.20749076841919,1679.5612,1738.7724559164437,1620.3499440835565
2022-09-30,81,1659.978,1696.5189333333333,1724.7422,1675.7153715430647,-22.92413403125761,-23.502778317053313,32.88077211268552,1677.5889,1736.6420294804448,1618.5357705195552
2022-10-03,82,1699.718,1694.9596,1724.2042000000001,1678.0013361580109,-18.22294103736226,-22.446810861115104,49.85429525447738,1677.0109,1734.8902707633429,1619.1315292366571
2022-10-04,83,1719.224,1694.3229333333334,1724.1107200000001,1681.9273041429622,-12.775967141434421,-20.512642117178967,56.35394985583071,1678.3079000000002,1738.8251272259595,1617.790672774041
2022-10-05,81,1722.075,1693.5485,1724.2196599999997,1685.7508942245847,-8.135369734181268,-18.03718764057943,65.70205042089876,1678.69375,1740.2679448439994,1617.1195551560004
2022-10-06,82,1709.732,1691.9964333333335,1723.67874,1688.0348090603386,-5.391490059163061,-15.508048124296156,59.59441802681746,1678.2209500000001,1738.6199389580113,1617.821961041989
2022-10-07,82,1694.458,1689.9014333333334,1722.3120199999998,1688.6465415307825,-4.398724045297968,-13.286183308496518,54.41921919508067,1677.1469499999998,1735.4495657776679,1618.8443342223318
2022-10-11,80,1665.208,1687.4971,1720.30222,1686.4142994802319,-5.904121338762025,-11.80977091454962,50.36569318969087,1674.3469499999999,1729.004811534925,1619.6890884650747
2022-10-12,82,1669.148,1685.3065666666666,1718.1948000000002,1684.769890005924,-6.701978234339322,-10.788212378507561,52.028307789276575,1672.78965,1726.0927844838427,1619.4865155161572
2022-10-13,83,1668.928,1683.4735666666668,1716.1970199999998,1683.2611385767884,-7.26825382791867,-10.084220668389783,49.9766108381036,1671.60585,1724.1016461596373,1619.1100538403625
2022-10-14,84,1643.618,1681.4437,1713.6571000000001,1679.4856015694752,-9.648119277840806,-9.997000390279988,50.004825230163476,1670.57235,1724.4699083717314,1616.6747916282684
2022-10-17,83,1652.358,1679.874833333333,1710.8638999999998,1676.9020204676203,-10.705528171337164,-10.138705946491424,55.23485578340968,1669.49535,1723.9708419507508,1615.019858049249
2022-10-18,84,1649.098,1677.8021666666668,1708.3515,1674.2540185183232,-11.67203909163959,-10.445372575521057,56.144172591419405,1668.107,1723.2034534955937,1613.0105465044062
2022-10-19,84,1626.067,1675.5616,1705.1608800000001,1669.6647786594353,-14.133493070889017,-11.18299667459465,42.70468153755464,1666.2286,1724.4405290122647,1608.016670987735
2022-10-20,76,1621.498,1672.4662666666666,1701.7677599999997,1665.0774664061557,-16.265395840148585,-12.199476507705437,39.32444229414054,1664.2837499999998,1725.8204452292653,1602.7470547707344
2022-10-21,82,1657.298,1670.4032666666667,1699.2000400000002,1664.3365648436647,-14.894488940392876,-12.738478994242925,49.40134206599532,1663.6974000000002,1725.267348597318,1602.1274514026825
2022-10-24,81,1651.468,1668.2542666666666,1696.40912,1663.1109872395061,-14.115750042403306,-13.013933203875002,37.29755059918702,1664.0909,1725.2189859004704,1602.9628140995294
2022-10-25,80,1656.868,1666.1096,1693.51092,1662.5164170262199,-12.91399449506207,-12.993945462112416,32.26688962449802,1665.3814000000002,1724.6341924366398,1606.1286075633607
2022-10-26,85,1664.448,1664.9147333333335,1691.1760000000002,1662.700377309437,-11.220607732956523,-12.639277916281237,34.04099763496484,1667.37865,1723.4364983214814,1611.3208016785188
2022-10-27,81,1664.648,1663.9828666666665,1688.9546000000003,1662.8858651847288,-9.75005562323895,-12.06143345767278,36.61433220113529,1667.8968,1723.6357297825846,1612.1578702174154
2022-10-28,73,1644.498,1663.3231999999998,1686.6002799999999,1661.1346399290403,-10.094209319349147,-11.667988630008054,35.58402585410889,1667.0168,1723.689125285874,1610.3444747141261
2022-10-31,77,1637.357,1662.105166666667,1684.2656600000003,1658.8701027929412,-10.818464103260567,-11.498083724658557,40.78824642292495,1665.8857500000001,1724.0332895719012,1607.7382104280991
2022-11-01,78,1650.597,1661.2295666666664,1682.34764,1658.0821882412324,-10.206430511131202,-11.239753081953086,44.21982788167333,1663.4297,1719.678917643612,1607.1804823563878
2022-11-02,83,1637.467,1660.3573000000001,1680.3305000000003,1656.1188369801628,-10.658011822014032,-11.123404829965276,40.92720655665843,1659.34185,1710.137055601695,1608.546644398305
2022-11-03,81,1639.058,1659.6460666666667,1678.2055000000003,1654.4939953630044,-10.763438640261256,-11.051411592024472,48.476567198086364,1655.191,1697.2113501576453,1613.1706498423548
2022-11-04,84,1681.148,1660.0501666666667,1676.7025799999997,1657.0324719950993,-7.36577089227535,-10.314283452074648,57.86560444123885,1653.7618000000002,1689.4366904626002,1618.0869095374003
2022-11-07,86,1669.978,1660.9295,1674.95598,1658.2653794241376,-5.51089421345705,-9.353605604351129,55.4682016739821,1652.5378,1683.732048873497,1621.3435511265031
2022-11-08,79,1708.297,1663.5041333333334,1674.37516,1663.0302956694577,-0.9380547162236326,-7.67049542672563,69.93841229814277,1654.69225,1694.3695186978136,1615.0149813021865
2022-11-09,74,1709.548,1666.3389666666665,1673.8688399999999,1667.4605532247474,2.755139245611417,-5.585368492258221,71.69873627348548,1656.7122499999998,1703.0438544089554,1610.3806455910442
2022-11-10,84,1752.767,1669.6217,1674.44582,1675.5849767271525,9.064939195817033,-2.6553069546431702,72.69710096000694,1660.9042000000002,1724.0202585074708,1597.7881414925296
2022-11-14,84,1770.845,1673.2466,1675.77244,1684.6573598959951,15.34733016311975,0.9452204689094137,76.81918053190398,1667.26555,1746.6063954109134,1587.9247045890868
2022-11-15,80,1771.788,1676.9736,1677.21972,1692.9555160963764,20.16975807011613,4.790127989150757,76.34547138494841,1673.2370500000002,1764.8778103829816,1581.5962896170188
2022-11-16,82,1762.248,1679.0579333333333,1678.2391200000002,1699.5548002776738,22.957133118958154,8.423529015112237,72.22101044251173,1678.8945500000002,1777.9328168594236,1579.8562831405768
2022-11-17,83,1762.408,1680.4974,1679.6215999999997,1705.5408192988477,24.892117751310707,11.717246762351932,72.21596022215968,1685.7115999999999,1788.1503363152003,1583.2728636847994
2022-11-18,85,1750.398,1681.4415000000001,1680.3424,1709.8129317465764,25.166397816529297,14.407076973187406,74.99032480342836,1692.1565999999998,1793.8012164311422,1590.5119835688574
2022-11-21,86,1744.948,1682.6153666666664,1680.8576,1713.1591287230929,24.659735214446528,16.45760862143923,75.59362674900461,1696.5391,1799.4063287131246,1593.6718712868753
2022-11-22,79,1734.788,1683.9596999999999,1681.2346,1715.2190212256555,23.17127038131116,17.80034097341362,70.32509137612206,1700.7051,1802.6311621656303,1598.7790378343695
2022-11-23,83,1755.558,1686.9713666666669,1681.9216000000001,1719.060828727974,23.397900265534872,18.91985283183787,77.49486614730554,1705.6396,1808.1836020600263,1603.0955979399737
2022-11-25,99,1754.417,1689.8136666666664,1683.0040600000002,1722.4280831348335,23.21779661054734,19.779441587579765,76.91518005048978,1710.13805,1812.9667880422435,1607.3093119577566
2022-11-28,92,1753.688,1692.639,1684.2257399999999,1725.4052180743731,22.753945637431116,20.374342397550034,70.97259165028346,1714.59005,1816.8345010510411,1612.345598948959
2022-11-29,86,1754.168,1696.3239999999998,1686.02334,1728.1445306387186,22.16951600735524,20.733377119511076,75.94453004622503,1720.0735499999998,1818.1694216004119,1621.9776783995878
2022-11-30,85,1779.428,1700.5596666666665,1688.13394,1733.0286705778883,23.47402822302388,21.281507340213636,73.8389044915579,1727.1771,1820.5129562090478,1633.8412437909524
2022-12-01,91,1797.298,1705.4996666666666,1690.5426,1739.14955909428,25.654098725635777,22.156025617298067,76.46100958928903,1734.51215,1825.537171994893,1643.487128005107
2022-12-02,88,1797.248,1711.2057,1693.21486,1744.6827439424437,27.0657881652819,23.137978126894836,68.13463686695323,1742.5012000000002,1825.3427250910609,1659.6596749089395
2022-12-05,92,1772.358,1716.2343666666668,1695.45412,1747.3184826145919,25.877843559132316,23.685951213342335,50.5843819764702,1749.1662000000001,1817.0676769348881,1681.264723065112
2022-12-06,86,1770.748,1720.0160333333333,1697.4885800000002,1749.5498652227259,24.52378047956654,23.853517066587177,49.60036889025516,1753.6462000000004,1814.0628076282637,1693.229592371737
2022-12-07,92,1783.298,1724.4103666666667,1700.28258,1752.763973296752,24.184571166749265,23.919727886619597,57.905806354690924,1759.3121999999998,1806.4962320876073,1712.1281679123924
2022-12-08,88,1796.358,1729.0600333333334,1703.5885799999999,1756.915785363728,24.685024597826896,24.07278722886106,61.6243237690886,1763.71525,1807.140163731419,1720.2903362685809
2022-12-09,89,1795.397,1733.425,1707.00646,1760.580662948135,24.71914595154476,24.2020589733978,66.66864225335425,1768.0077,1805.4476860835855,1730.5677139164147
2022-12-12,93,1782.485,1737.3529,1709.57046,1762.6667902864078,23.434162442901652,24.048479667298572,63.17614765204323,1769.4936000000002,1806.7451770144755,1732.242022985525
2022-12-13,87,1808.915,1742.8334666666667,1712.5067999999999,1767.0713816877023,24.268729067834784,24.092529547405817,73.35252940842908,1771.3970999999997,1812.6185410325766,1730.1756589674228
2022-12-14,91,1790.975,1747.9540666666664,1715.12674,1769.347916765064,23.214913984032137,23.917006434731082,61.360122656094624,1772.35645,1814.4989863834903,1730.2139136165097
2022-12-15,86,1778.805,1752.2276666666667,1716.70848,1770.2485913588673,21.15389175046562,23.36438349787799,57.30564608895712,1773.1843000000001,1815.1408309995718,1731.2277690004285
2022-12-16,91,1792.598,1757.3987,1718.1759599999998,1772.3771064675466,20.398357046099136,22.771178207522222,60.809774636618194,1774.6938000000002,1817.1867867779085,1732.200813222092
2022-12-19,91,1790.245,1762.4382666666668,1719.5393599999998,1774.0788106134946,19.386250288591555,22.09419262373609,59.91949364582704,1776.68615,1818.1057510007988,1735.2665489992012
2022-12-20,90,1813.955,1766.8651666666667,1721.6238199999998,1777.876542936019,20.26375923597334,21.728105946183543,59.57492831352361,1780.1364999999998,1821.9193461679783,1738.3536538320213
2022-12-21,87,1820.005,1771.8660666666665,1724.13476,1781.8887769421124,21.202961297472257,21.623077016441286,56.738822049038774,1784.39735,1824.0338392931553,1744.7608607068446
2022-12-22,85,1794.715,1774.7466666666667,1726.7249,1783.1103219952445,19.67973828243612,21.234409269640253,49.34621797552121,1786.3552,1823.801514855468,1748.908885144532
2022-12-23,87,1798.198,1777.7016666666668,1729.3059,1784.5472437099831,18.539905569431312,20.695508529598467,57.49802683504343,1788.5442500000001,1823.1394743487315,1753.9490256512688
2022-12-27,95,1811.648,1779.6643666666666,1732.1603,1787.1282681185562,18.508527739362762,20.258112371551327,61.10495677483813,1791.4422499999996,1823.3493433270507,1759.5351566729485
2022-12-28,93,1808.755,1780.9280333333334,1735.46304,1789.18795686917,18.042239949544182,19.8149378871499,57.29447835181527,1794.1716000000001,1821.6906725930428,1766.6525274069575
2022-12-29,92,1815.745,1782.3932666666667,1738.73078,1791.717199072106,18.028912023623207,19.45773271444456,55.75538073326405,1795.9874499999999,1824.1944426565826,1767.780457343417
2022-12-30,91,1823.463,1784.4337666666665,1742.21808,1794.7406086842864,18.428693141222084,19.251924799800065,58.010526195613714,1797.2957,1828.0689676547286,1766.5224323452712
2023-01-03,77,1846.457,1787.2354,1746.6258799999998,1799.665979285783,20.366177570779882,19.47477535399603,67.26509197685469,1799.75615,1837.575600213267,1761.9366997867328
2023-01-04,82,1851.898,1790.6187333333332,1751.23388,1804.6404574490416,22.086096396550147,19.997039562506853,63.082635824075474,1803.7331499999996,1845.9001355557023,1761.5661644442969
2023-01-05,81,1837.925,1793.7179666666668,1754.8464199999999,1807.8104138824663,22.067262469201296,20.41108414384574,64.64368590463361,1807.0919999999999,1848.8965192873247,1765.287480712675
2023-01-06,81,1865.598,1798.0783000000001,1759.12902,1813.3139935127076,24.008560532170804,21.130579421510756,74.68360910295713,1811.2069999999999,1858.9327909002545,1763.4812090997452
2023-01-09,82,1871.245,1801.934533333333,1763.41656,1818.831232225783,25.70639165806233,22.04574186882107,73.45361285897472,1814.95135,1869.0914865086072,1760.811213491393
2023-01-10,79,1877.785,1806.0468,1767.6833,1824.4458767757085,27.265360299053555,23.08966555486757,75.46959011242235,1819.0707499999996,1879.1571599737076,1758.9843400262916
2023-01-11,80,1884.248,1810.3988,1772.0753,1830.1413170827839,28.691625071350927,24.210057458164243,72.73309401377708,1824.1589,1888.29864965538,1760.01915034462
2023-01-12,82,1895.795,1815.1197,1777.1012400000002,1836.3940487891855,30.403227100115373,25.448691386554472,73.6692858302832,1828.5029000000002,1899.6780112232661,1757.3277887767342
2023-01-13,81,1919.398,1819.7853666666667,1782.74206,1844.2991869997393,33.280610716952424,27.015075252634063,89.35328093930511,1834.92405,1914.5177032155812,1755.330396784419
